Batch_ID,Time_Stamp,Temperature_C,Pressure_Bar,Power_Consumption_kW,Vibration_mm_s
T055,2023-01-01 00:00:00,89.08128919115796,9.09792011373578,79.01173722412938,4.975137466831616
T055,2023-01-01 00:01:00,116.20640570465211,14.930581339982867,89.0387384403898,1.4833728347053952
T055,2023-01-01 00:02:00,91.05234128170247,8.558154354691538,179.74498392452685,4.579072037203991
T055,2023-01-01 00:03:00,111.11097651056849,13.281758475879517,135.3263563052039,2.1950217606170064
T055,2023-01-01 00:04:00,90.09980129929585,10.402725543830268,124.91068815538429,0.5387863797903708
T055,2023-01-01 00:05:00,113.02306507536285,6.80184375758865,181.30481737281016,3.9630068816639774
T055,2023-01-01 00:06:00,100.14027206267397,14.935401559902852,117.51479258843742,3.320852977242168
T055,2023-01-01 00:07:00,114.37308896544141,12.867155055812987,141.1366467920938,3.5530183644087288
T055,2023-01-01 00:08:00,109.08378908204028,5.081496773359058,70.15008670428159,3.03326990779034
T055,2023-01-01 00:09:00,91.64088106831471,8.285953841412526,135.12981759525084,3.65026338099083
T055,2023-01-01 00:10:00,82.24294481236497,11.486997146170083,152.7255675297419,1.232634891995777
T055,2023-01-01 00:11:00,112.54462509630073,9.394932141447693,136.38359323073436,2.7305196058574954
T055,2023-01-01 00:12:00,80.85309490103727,9.780833582405819,111.51284689154235,0.31516836428235384
T055,2023-01-01 00:13:00,81.02197824501782,7.618590589800023,79.23919764011431,3.3333153625283662
T055,2023-01-01 00:14:00,110.6143025456215,8.517063727564459,181.49704329364323,1.6629617382976627
T055,2023-01-01 00:15:00,101.71847344096594,8.956381631118512,171.49577124522142,2.6583861250154106
T055,2023-01-01 00:16:00,80.7867247541577,10.59953456605826,76.83468007816296,4.253323713873402
T055,2023-01-01 00:17:00,96.93063846484688,9.70873164719728,87.17135706254916,3.496829214565414
T055,2023-01-01 00:18:00,102.48483231865075,10.05357244677836,158.25756015291358,0.4220825914779359
T055,2023-01-01 00:19:00,82.19189767618383,8.41503374301136,70.45051912993355,0.4428341184259562
T055,2023-01-01 00:20:00,118.60320985643486,9.282327329994509,143.48980525002696,1.7074940930038445
T055,2023-01-01 00:21:00,102.663232256485,12.114702187610705,101.62255532455342,0.4748038399865383
T055,2023-01-01 00:22:00,98.60260025615207,7.791180564173647,153.5829404785244,1.725762431536924
T055,2023-01-01 00:23:00,102.01288948665798,10.45253048805632,85.19146730258353,2.7701943154153947
T055,2023-01-01 00:24:00,98.71371840275481,5.0546907431236665,150.253216633781,4.82856291767216
T055,2023-01-01 00:25:00,93.51504850706046,10.24483957460681,116.69949110559185,0.49591016179125147
T055,2023-01-01 00:26:00,99.32915531971119,8.717524547459735,138.96714562087539,4.398258761623681
T055,2023-01-01 00:27:00,117.7775249807705,7.361847097342241,154.2977247657356,0.21645681683201612
T055,2023-01-01 00:28:00,95.78917441916178,13.57565857483523,97.46222750597158,2.4745029738461137
T055,2023-01-01 00:29:00,94.62364924734199,13.17579199517769,174.7115637133051,0.19662427379867312
T055,2023-01-01 00:30:00,110.34243770754101,13.965516883541513,197.34824685646973,2.82735226757587
T055,2023-01-01 00:31:00,97.40390013343702,7.57463338162977,145.09128612527755,3.0422728822427723
T055,2023-01-01 00:32:00,94.01079434735851,14.340981981348603,72.69849136655324,1.249172808226778
T055,2023-01-01 00:33:00,86.94602375284164,10.535275805540145,145.12590044556623,4.419685184325134
T055,2023-01-01 00:34:00,94.47227832755644,5.792045869304499,129.12996081416713,0.3227975710615093
T055,2023-01-01 00:35:00,89.61934894494526,6.514365347306654,116.9407600239253,3.836100764504423
T055,2023-01-01 00:36:00,102.94223363999834,10.382998588662016,109.9430849353058,0.33331742790401525
T055,2023-01-01 00:37:00,100.37105310704248,11.74792572599269,95.87146788248927,3.8770929198312234
T055,2023-01-01 00:38:00,110.04666991136897,12.609920050927268,95.21810890762417,4.822295878898517
T055,2023-01-01 00:39:00,89.15719640678475,7.638871398402165,50.24869952791602,1.3173673468270104
T055,2023-01-01 00:40:00,111.41792511815974,9.612294355473551,62.90115030788081,2.634791954240455
T055,2023-01-01 00:41:00,89.9371816621345,12.965349273107556,192.4111945107327,0.2610717094589188
T055,2023-01-01 00:42:00,90.92166321957666,8.648778328383223,127.20117612044235,0.7844409202327749
T055,2023-01-01 00:43:00,103.55202637889874,12.784767780261088,118.51999370826132,0.6942362083214271
T055,2023-01-01 00:44:00,107.48259371683982,11.63423794679046,152.67481632409113,0.5457203407390011
T055,2023-01-01 00:45:00,113.19390002241086,7.532107771719607,78.06787993757698,0.9627483496077125
T055,2023-01-01 00:46:00,103.32537438257951,9.513478694347004,102.5900803327529,0.464407121443977
T055,2023-01-01 00:47:00,81.77066031622356,8.60816044975433,178.62758358589875,2.869718482373606
T055,2023-01-01 00:48:00,82.76462290842093,5.89918288600296,140.53315408710256,2.748197721913984
T055,2023-01-01 00:49:00,82.68644708105374,6.499367594523672,168.87354634315426,3.420137783538695
T055,2023-01-01 00:50:00,83.61290551492061,5.340902545264551,152.7505181427103,4.5146294192556
T055,2023-01-01 00:51:00,91.29136231148347,6.590041602556546,164.17849634558166,2.6021023624441515
T055,2023-01-01 00:52:00,98.12414018427096,13.079770033410835,128.07623657332402,4.253366540126864
T055,2023-01-01 00:53:00,91.31359366479911,14.234605729972419,95.85021902789876,1.2816426634242664
T055,2023-01-01 00:54:00,88.00774133331466,8.212249153795366,181.88797163788115,0.25501759202553526
T055,2023-01-01 00:55:00,89.53360263567977,7.40204170238621,58.132216572257775,4.395872071065629
T055,2023-01-01 00:56:00,116.1616702913537,10.243037351054753,89.70058104187223,4.101440166576095
T055,2023-01-01 00:57:00,119.24432246964257,7.27840243688973,170.75627571614956,0.33393171545434935
T055,2023-01-01 00:58:00,114.11213764053892,7.492182631704253,153.85321610546436,0.6235902090099267
T055,2023-01-01 00:59:00,108.6529434184098,10.301150750891841,132.37035248196622,2.996464284473415
T055,2023-01-01 01:00:00,101.7658476364785,13.351989007053517,163.89092616225764,2.4131480361692415
T055,2023-01-01 01:01:00,83.33479321428186,14.79547766542802,135.29908589932188,3.2546683174448208
T055,2023-01-01 01:02:00,91.9272889610473,7.4154375586346575,66.39984381600263,3.598812838066975
T055,2023-01-01 01:03:00,114.46531319553645,8.626141971155427,158.53253435169472,1.745022702516451
T055,2023-01-01 01:04:00,116.76592934711833,7.491946645326063,148.65632855194218,4.465408384691999
T055,2023-01-01 01:05:00,119.53076119124115,12.439855602048805,170.64282803289194,4.997222341172102
T055,2023-01-01 01:06:00,106.25431935642382,5.9399540359874194,169.42242067286884,0.8252872341981373
T055,2023-01-01 01:07:00,95.87635090564281,9.719859609765539,149.7640027828225,2.466729663223017
